episode,timestep,reward,steps,visibility_pct,survived,mean_action_mag,mean_action_jerk,r_alive_sum,r_track_sum,r_invis_sum,r_jerk_sum,phase,alpha,target_speed,jitter_xy,term_reason
2435,184526,7.72,100,0.0,0,0.4037,0.2476,50.0,0.0,-5.0,-17.276,D,1.0,0.1315,0.3,lost_target
2436,184592,20.69,66,0.0,0,0.3999,0.2207,33.0,0.0,-3.3,-9.011,D,1.0,0.1258,0.3,
2437,184666,19.68,74,0.0,0,0.387,0.2604,37.0,0.0,-3.7,-13.62,D,1.0,0.1379,0.3,
2438,184709,9.37,43,0.0,0,0.6039,0.2782,21.5,0.0,-2.15,-9.977,D,1.0,0.1294,0.3,
2439,184808,31.97,99,0.0,0,0.3163,0.2208,49.5,0.0,-4.95,-12.583,D,1.0,0.1367,0.3,
2440,184873,20.69,65,0.0,0,0.5594,0.2177,32.5,0.0,-3.25,-8.557,D,1.0,0.1653,0.3,
2441,184926,13.72,53,0.0,0,0.6181,0.2435,26.5,0.0,-2.65,-10.128,D,1.0,0.103,0.3,
2442,184977,14.42,51,0.0,0,0.5028,0.2456,25.5,0.0,-2.55,-8.534,D,1.0,0.1019,0.3,
2443,185070,28.22,93,0.0,0,0.3957,0.2313,46.5,0.0,-4.65,-13.635,D,1.0,0.1406,0.3,
2444,185137,15.69,67,0.0,0,0.3961,0.2667,33.5,0.0,-3.35,-14.458,D,1.0,0.1507,0.3,
2445,185229,25.56,92,0.0,0,0.4979,0.2459,46.0,0.0,-4.6,-15.84,D,1.0,0.1445,0.3,
2446,185313,13.93,84,0.0,0,0.5454,0.3002,42.0,0.0,-4.2,-23.874,D,1.0,0.1398,0.3,
2447,185370,17.68,57,0.0,0,0.454,0.2299,28.5,0.0,-2.85,-7.974,D,1.0,0.1239,0.3,
2448,185424,16.73,54,0.0,0,0.6607,0.2123,27.0,0.0,-2.7,-7.573,D,1.0,0.1363,0.3,
2449,185494,19.09,70,0.0,0,0.4153,0.2517,35.0,0.0,-3.5,-12.409,D,1.0,0.1431,0.3,
2450,185557,15.93,63,0.0,0,0.5315,0.2537,31.5,0.0,-3.15,-12.424,D,1.0,0.1461,0.3,
2451,185599,5.61,42,0.0,0,0.5818,0.3144,21.0,0.0,-2.1,-13.286,D,1.0,0.1232,0.3,
2452,185640,10.8,41,0.0,0,0.544,0.2563,20.5,0.0,-2.05,-7.648,D,1.0,0.1191,0.3,
2453,185716,19.46,76,0.0,0,0.3945,0.266,38.0,0.0,-3.8,-14.745,D,1.0,0.1463,0.3,
2454,185783,17.48,67,0.0,0,0.42,0.2596,33.5,0.0,-3.35,-12.673,D,1.0,0.1355,0.3,
2455,185823,12.0,40,0.0,0,0.5091,0.2239,20.0,0.0,-2.0,-6.0,D,1.0,0.1424,0.3,
2456,185892,19.75,69,0.0,0,0.4328,0.2436,34.5,0.0,-3.45,-11.298,D,1.0,0.1298,0.3,
2457,185975,14.58,83,0.0,0,0.5172,0.3106,41.5,0.0,-4.15,-22.769,D,1.0,0.1508,0.3,
2458,186074,19.54,99,0.0,0,0.4587,0.3026,49.5,0.0,-4.95,-25.005,D,1.0,0.1074,0.3,
2459,186170,28.14,96,0.0,0,0.3591,0.2457,48.0,0.0,-4.8,-15.061,D,1.0,0.1133,0.3,
2460,186214,12.75,44,0.0,0,0.4573,0.2342,22.0,0.0,-2.2,-7.047,D,1.0,0.1472,0.3,
2461,186280,10.13,66,0.0,0,0.463,0.3378,33.0,0.0,-3.3,-19.575,D,1.0,0.1334,0.3,
2462,186379,22.39,99,0.0,0,0.5434,0.2573,49.5,0.0,-4.95,-22.156,D,1.0,0.1521,0.3,
2463,186437,12.96,58,0.0,0,0.489,0.2855,29.0,0.0,-2.9,-13.138,D,1.0,0.1257,0.3,
2464,186500,17.59,63,0.0,0,0.4237,0.2437,31.5,0.0,-3.15,-10.756,D,1.0,0.1518,0.3,
2465,186590,22.13,90,0.0,0,0.4582,0.2728,45.0,0.0,-4.5,-18.367,D,1.0,0.153,0.3,
2466,186652,15.53,62,0.0,0,0.4796,0.2695,31.0,0.0,-3.1,-12.374,D,1.0,0.1143,0.3,
2467,186718,12.3,66,0.0,0,0.4094,0.3127,33.0,0.0,-3.3,-17.398,D,1.0,0.1066,0.3,
2468,186766,12.9,48,0.0,0,0.4774,0.2477,24.0,0.0,-2.4,-8.702,D,1.0,0.1598,0.3,
2469,186813,13.46,47,0.0,0,0.4986,0.2433,23.5,0.0,-2.35,-7.688,D,1.0,0.1153,0.3,
2470,186845,7.67,32,0.0,0,0.6256,0.2631,16.0,0.0,-1.6,-6.728,D,1.0,0.1001,0.3,
2471,186899,15.97,54,0.0,0,0.4704,0.2291,27.0,0.0,-2.7,-8.326,D,1.0,0.166,0.3,
2472,186980,24.97,81,0.0,0,0.3782,0.2156,40.5,0.0,-4.05,-11.477,D,1.0,0.1485,0.3,
2473,187040,15.77,60,0.0,0,0.4518,0.2616,30.0,0.0,-3.0,-11.226,D,1.0,0.1163,0.3,
2474,187075,10.83,35,0.0,0,0.5354,0.2406,17.5,0.0,-1.75,-4.919,D,1.0,0.1659,0.3,
2475,187148,20.88,73,0.0,0,0.396,0.246,36.5,0.0,-3.65,-11.975,D,1.0,0.1102,0.3,
2476,187205,16.77,57,0.0,0,0.4465,0.239,28.5,0.0,-2.85,-8.881,D,1.0,0.1211,0.3,
2477,187281,14.42,76,0.0,0,0.4909,0.2976,38.0,0.0,-3.8,-19.782,D,1.0,0.1539,0.3,
2478,187350,15.96,69,0.0,0,0.4379,0.2836,34.5,0.0,-3.45,-15.091,D,1.0,0.1014,0.3,
2479,187439,21.15,89,0.0,0,0.4482,0.2814,44.5,0.0,-4.45,-18.898,D,1.0,0.1196,0.3,
2480,187514,22.74,75,0.0,0,0.5275,0.2174,37.5,0.0,-3.75,-11.005,D,1.0,0.1186,0.3,
2481,187585,20.24,71,0.0,0,0.3429,0.2317,35.5,0.0,-3.55,-11.705,D,1.0,0.1346,0.3,
2482,187673,27.4,88,0.0,0,0.395,0.222,44.0,0.0,-4.4,-12.2,D,1.0,0.1088,0.3,
2483,187773,-3.0,100,0.0,0,0.4653,0.325,50.0,0.0,-5.0,-27.999,D,1.0,0.1076,0.3,lost_target
2484,187818,13.91,45,0.0,0,0.4981,0.219,22.5,0.0,-2.25,-6.342,D,1.0,0.1155,0.3,
2485,187890,21.53,72,0.0,0,0.3527,0.2351,36.0,0.0,-3.6,-10.874,D,1.0,0.1075,0.3,
2486,187990,14.07,100,0.0,0,0.185,0.2012,50.0,0.0,-5.0,-10.932,D,1.0,0.1049,0.3,lost_target
2487,188029,10.8,39,0.0,0,0.6103,0.2442,19.5,0.0,-1.95,-6.745,D,1.0,0.1723,0.3,
2488,188129,15.33,100,0.0,0,0.2186,0.1966,50.0,0.0,-5.0,-9.672,D,1.0,0.1598,0.3,lost_target
2489,188222,16.73,93,0.0,0,0.5223,0.3129,46.5,0.0,-4.65,-25.117,D,1.0,0.118,0.3,
2490,188301,21.15,79,0.0,0,0.4841,0.2598,39.5,0.0,-3.95,-14.398,D,1.0,0.1296,0.3,
2491,188360,12.1,59,0.0,0,0.505,0.2877,29.5,0.0,-2.95,-14.448,D,1.0,0.1142,0.3,
2492,188415,9.35,55,0.0,0,0.5058,0.313,27.5,0.0,-2.75,-15.401,D,1.0,0.1164,0.3,
2493,188515,8.79,100,0.0,0,0.3309,0.2309,50.0,0.0,-5.0,-16.211,D,1.0,0.1535,0.3,lost_target
2494,188577,18.52,62,0.0,0,0.3841,0.2332,31.0,0.0,-3.1,-9.376,D,1.0,0.1208,0.3,
2495,188622,10.0,45,0.0,0,0.58,0.2589,22.5,0.0,-2.25,-10.249,D,1.0,0.1543,0.3,
2496,188697,12.6,75,0.0,0,0.4917,0.312,37.5,0.0,-3.75,-21.146,D,1.0,0.1183,0.3,
2497,188797,8.14,100,0.0,0,0.3169,0.2547,50.0,0.0,-5.0,-16.862,D,1.0,0.1485,0.3,lost_target
2498,188866,17.47,69,0.0,0,0.411,0.2717,34.5,0.0,-3.45,-13.582,D,1.0,0.1529,0.3,
2499,188966,11.72,100,0.0,0,0.2463,0.222,50.0,0.0,-5.0,-13.285,D,1.0,0.163,0.3,lost_target
2500,189018,15.28,52,0.0,0,0.4724,0.2297,26.0,0.0,-2.6,-8.124,D,1.0,0.1408,0.3,
2501,189076,16.46,58,0.0,0,0.3843,0.2465,29.0,0.0,-2.9,-9.636,D,1.0,0.1485,0.3,
2502,189138,16.32,62,0.0,0,0.4558,0.2537,31.0,0.0,-3.1,-11.579,D,1.0,0.1655,0.3,
2503,189200,11.24,62,0.0,0,0.4409,0.3029,31.0,0.0,-3.1,-16.655,D,1.0,0.1282,0.3,
2504,189300,3.64,100,0.0,0,0.323,0.288,50.0,0.0,-5.0,-21.362,D,1.0,0.1285,0.3,lost_target
2505,189388,25.67,88,0.0,0,0.3695,0.2397,44.0,0.0,-4.4,-13.931,D,1.0,0.1262,0.3,
2506,189432,12.61,44,0.0,0,0.5522,0.2279,22.0,0.0,-2.2,-7.19,D,1.0,0.1208,0.3,
2507,189493,15.96,61,0.0,0,0.5203,0.2511,30.5,0.0,-3.05,-11.492,D,1.0,0.1152,0.3,
2508,189593,12.11,100,0.0,0,0.2254,0.2252,50.0,0.0,-5.0,-12.886,D,1.0,0.1463,0.3,lost_target
2509,189693,-3.86,100,0.0,0,0.419,0.3134,50.0,0.0,-5.0,-28.863,D,1.0,0.1749,0.3,lost_target
2510,189789,21.76,96,0.0,0,0.388,0.2745,48.0,0.0,-4.8,-21.438,D,1.0,0.1625,0.3,
2511,189844,16.22,55,0.0,0,0.4218,0.2326,27.5,0.0,-2.75,-8.526,D,1.0,0.1028,0.3,
2512,189931,25.23,87,0.0,0,0.3562,0.2356,43.5,0.0,-4.35,-13.922,D,1.0,0.1039,0.3,
2513,190060,35.94,129,0.0,0,0.3683,0.2551,64.5,0.0,-6.45,-22.106,D,1.0,0.1563,0.3,
2514,190125,16.81,65,0.0,0,0.6026,0.2491,32.5,0.0,-3.25,-12.439,D,1.0,0.1484,0.3,
2515,190162,10.08,37,0.0,0,0.5201,0.2408,18.5,0.0,-1.85,-6.57,D,1.0,0.175,0.3,
2516,190217,12.72,55,0.0,0,0.4334,0.2816,27.5,0.0,-2.75,-12.029,D,1.0,0.1355,0.3,
2517,190295,21.44,78,0.0,0,0.5041,0.2487,39.0,0.0,-3.9,-13.656,D,1.0,0.1441,0.3,
2518,190373,21.61,78,0.0,0,0.3601,0.2447,39.0,0.0,-3.9,-13.495,D,1.0,0.1558,0.3,
2519,190425,10.24,52,0.0,0,0.4694,0.2996,26.0,0.0,-2.6,-13.155,D,1.0,0.1178,0.3,
2520,190491,15.49,66,0.0,0,0.5193,0.2848,33.0,0.0,-3.3,-14.212,D,1.0,0.1648,0.3,
2521,190587,29.15,96,0.0,0,0.3695,0.235,48.0,0.0,-4.8,-14.054,D,1.0,0.1413,0.3,
2522,190655,10.95,68,0.0,0,0.423,0.3251,34.0,0.0,-3.4,-19.655,D,1.0,0.101,0.3,
2523,190709,14.62,54,0.0,0,0.4933,0.2422,27.0,0.0,-2.7,-9.677,D,1.0,0.1367,0.3,
